candidate_id,rank,score,reasoning
CAND_0002328,1473,0.6637,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004369,1474,0.6637,"Matches: python | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004873,1475,0.6637,"Matches: rust, langchain | Missing: valuation, git | Over: 10y vs max 9y | Strong trajectory"
CAND_0011924,1476,0.6637,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0011924,1477,0.6637,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0087997,1478,0.6637,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0087997,1479,0.6637,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0000874,1480,0.6636,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000874,1481,0.6636,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0076035,1482,0.6636,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0076035,1483,0.6636,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001672,1484,0.6636,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0001672,1485,0.6636,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0024354,1486,0.6636,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0024354,1487,0.6636,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002389,1488,0.6635,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0001036,1489,0.6635,"Matches: faiss, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001708,1490,0.6635,"Matches: python | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0002619,1491,0.6635,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001638,1492,0.6635,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0001638,1493,0.6635,"Matches: rust, computer vision | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0063323,1494,0.6635,"Matches: faiss, langchain | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0063323,1495,0.6635,"Matches: faiss, langchain | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0004917,1496,0.6634,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004694,1497,0.6634,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001734,1498,0.6634,"Matches: nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003009,1499,0.6634,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0039919,1500,0.6634,"Matches: faiss, langchain | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0039919,1501,0.6634,"Matches: faiss, langchain | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0049218,1502,0.6634,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0049218,1503,0.6634,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0080768,1504,0.6634,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0080768,1505,0.6634,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000166,1506,0.6633,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003855,1507,0.6633,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0000352,1508,0.6633,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0001212,1509,0.6633,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0004940,1510,0.6633,"Matches: computer vision | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003062,1511,0.6633,"Matches: rust, go | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0079550,1512,0.6633,"Matches: python | Missing: valuation, rust | Below: 4y vs 5y needed | Active candidate"
CAND_0079550,1513,0.6633,"Matches: python | Missing: valuation, rust | Below: 4y vs 5y needed | Active candidate"
CAND_0002140,1514,0.6632,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002403,1515,0.6632,"Matches: rust, go | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004488,1516,0.6632,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000307,1517,0.6632,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0038944,1518,0.6632,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0038944,1519,0.6632,"Matches: go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0052923,1520,0.6632,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0052923,1521,0.6632,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0076800,1522,0.6632,"Matches: rust, computer vision | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0076800,1523,0.6632,"Matches: rust, computer vision | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0032914,1524,0.6632,"Matches: nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0032914,1525,0.6632,"Matches: nlp | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001380,1526,0.6631,"Matches: langchain, embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0002559,1527,0.6631,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001731,1528,0.6631,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0060357,1529,0.6631,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0060357,1530,0.6631,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0093374,1531,0.6631,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0093374,1532,0.6631,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0071369,1533,0.6631,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0071369,1534,0.6631,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001271,1535,0.663,"Matches: rust, langchain | Missing: valuation, git | Below: 2y vs 5y needed"
CAND_0002135,1536,0.663,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0003864,1537,0.663,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001375,1538,0.663,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003491,1539,0.663,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0002226,1540,0.663,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0092676,1541,0.663,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0092676,1542,0.663,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0027218,1543,0.663,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0027218,1544,0.663,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0068809,1545,0.663,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0068809,1546,0.663,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0035864,1547,0.663,"Matches: rust, python | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0035864,1548,0.663,"Matches: rust, python | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0003704,1549,0.6629,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0002579,1550,0.6629,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0091552,1551,0.6629,"Matches: langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0091552,1552,0.6629,"Matches: langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0001037,1553,0.6628,"Matches: rust | Missing: valuation, git | 9y exp matches requirement | Strong trajectory"
CAND_0000390,1554,0.6628,"Matches: python | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002844,1555,0.6628,"Matches: go | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0001039,1556,0.6628,"Matches: go | Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory"
CAND_0004532,1557,0.6627,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0057927,1558,0.6627,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0057927,1559,0.6627,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0007334,1560,0.6627,"Matches: rust, go | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0007334,1561,0.6627,"Matches: rust, go | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0051841,1562,0.6626,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0051841,1563,0.6626,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0045041,1564,0.6626,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0045041,1565,0.6626,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0027651,1566,0.6626,"Matches: faiss, langchain | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0027651,1567,0.6626,"Matches: faiss, langchain | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0001449,1568,0.6625,"Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0067852,1569,0.6625,"Matches: nlp, langchain | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0067852,1570,0.6625,"Matches: nlp, langchain | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0082906,1571,0.6625,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0082906,1572,0.6625,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004178,1573,0.6624,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0002028,1574,0.6624,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000892,1575,0.6624,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003572,1576,0.6624,"Matches: faiss | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0004520,1577,0.6624,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002154,1578,0.6623,"Matches: langchain | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0003310,1579,0.6623,"Matches: rust, faiss | Missing: valuation, git | Below: 1y vs 5y needed"
CAND_0001218,1580,0.6623,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003279,1581,0.6623,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0002876,1582,0.6623,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002876,1583,0.6623,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0072765,1584,0.6623,"Matches: langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0072765,1585,0.6623,"Matches: langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0068843,1586,0.6623,"Matches: faiss, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0068843,1587,0.6623,"Matches: faiss, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0082847,1588,0.6623,"Matches: nlp, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0082847,1589,0.6623,"Matches: nlp, go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0004567,1590,0.6622,"Matches: langchain, embeddings | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0063096,1591,0.6622,"Matches: rust | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0063096,1592,0.6622,"Matches: rust | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0000201,1593,0.6621,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0003497,1594,0.6621,"Matches: rust | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0000599,1595,0.6621,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0001150,1596,0.662,"Matches: rust, faiss | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0052706,1597,0.662,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0052706,1598,0.662,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0012385,1599,0.662,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0012385,1600,0.662,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0054189,1601,0.662,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0054189,1602,0.662,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0049305,1603,0.662,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0049305,1604,0.662,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000630,1605,0.6619,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0001593,1606,0.6619,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0004359,1607,0.6619,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0045286,1608,0.6619,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0045286,1609,0.6619,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0098267,1610,0.6619,"Matches: computer vision | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0098267,1611,0.6619,"Matches: computer vision | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0071691,1612,0.6619,"Matches: rust, langchain | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0071691,1613,0.6619,"Matches: rust, langchain | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0000648,1614,0.6618,"Matches: rust, computer vision | Missing: valuation, git | Over: 10y vs max 9y | Strong trajectory"
CAND_0002586,1615,0.6618,"Matches: nlp | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0002654,1616,0.6617,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0004351,1617,0.6617,"Matches: rust | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0058018,1618,0.6617,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0058018,1619,0.6617,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0001834,1620,0.6616,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0000489,1621,0.6616,"Matches: computer vision, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001945,1622,0.6616,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0008517,1623,0.6616,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0008517,1624,0.6616,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0071668,1625,0.6616,"Matches: rust | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0071668,1626,0.6616,"Matches: rust | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0003962,1627,0.6615,"Matches: rust, faiss | Missing: valuation, git | Over: 13y vs max 9y | Strong trajectory"
CAND_0002113,1628,0.6615,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory"
CAND_0001388,1629,0.6615,"Matches: python | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0039131,1630,0.6615,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0039131,1631,0.6615,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0026433,1632,0.6615,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0026433,1633,0.6615,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0038556,1634,0.6615,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0038556,1635,0.6615,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000906,1636,0.6614,"Matches: langchain, embeddings | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0001596,1637,0.6614,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0001153,1638,0.6614,"Matches: go | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0002132,1639,0.6614,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002452,1640,0.6614,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0082738,1641,0.6614,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0082738,1642,0.6614,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0011759,1643,0.6614,"Matches: go | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0011759,1644,0.6614,"Matches: go | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000864,1645,0.6613,"Matches: go | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0000930,1646,0.6613,"Matches: rust | Missing: valuation, git | 9y exp matches requirement | Strong trajectory"
CAND_0076625,1647,0.6613,"Matches: rust | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0076625,1648,0.6613,"Matches: rust | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0082726,1649,0.6612,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0082726,1650,0.6612,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000944,1651,0.6611,"Matches: langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001160,1652,0.6611,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0004026,1653,0.6611,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0001096,1654,0.6611,"Matches: rust, go | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0001329,1655,0.6611,"Matches: faiss, computer vision | Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0003631,1656,0.6611,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0006419,1657,0.6611,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0006419,1658,0.6611,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0005117,1659,0.6611,"Matches: go | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0005117,1660,0.6611,"Matches: go | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0002295,1661,0.661,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0072548,1662,0.661,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0072548,1663,0.661,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0000112,1664,0.661,"Matches: go | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0000112,1665,0.661,"Matches: go | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001141,1666,0.6609,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004408,1667,0.6609,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001381,1668,0.6609,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003968,1669,0.6608,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001726,1670,0.6608,"Matches: rust | Missing: valuation, git | Over: 15y vs max 9y | Strong trajectory"
CAND_0002957,1671,0.6608,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003420,1672,0.6608,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004541,1673,0.6608,"Matches: nlp, embeddings | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0000624,1674,0.6607,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001591,1675,0.6607,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0024546,1676,0.6607,"Matches: rust | Missing: valuation, git | Over: 9y vs max 9y | Strong trajectory"
CAND_0024546,1677,0.6607,"Matches: rust | Missing: valuation, git | Over: 9y vs max 9y | Strong trajectory"
CAND_0000319,1678,0.6606,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004797,1679,0.6606,"Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0042322,1680,0.6606,"Matches: go, embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0042322,1681,0.6606,"Matches: go, embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0000328,1682,0.6605,"Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0001897,1683,0.6605,"Matches: go | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0003730,1684,0.6605,"Missing: valuation, rust | 9y exp matches requirement | Strong trajectory | Active candidate"
CAND_0073639,1685,0.6605,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0073639,1686,0.6605,"Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0039386,1687,0.6605,"Matches: faiss | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0039386,1688,0.6605,"Matches: faiss | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0093530,1689,0.6605,"Matches: faiss, computer vision | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0093530,1690,0.6605,"Matches: faiss, computer vision | Missing: valuation, rust | Below: 3y vs 5y needed | Strong trajectory"
CAND_0004005,1691,0.6604,"Matches: faiss, embeddings | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0001032,1692,0.6604,"Matches: go | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0000938,1693,0.6604,"Matches: computer vision, go | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001082,1694,0.6604,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001082,1695,0.6604,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0064636,1696,0.6604,"Matches: rust, faiss | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0064636,1697,0.6604,"Matches: rust, faiss | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0097889,1698,0.6604,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0097889,1699,0.6604,"Matches: langchain, embeddings | Missing: valuation, rust | Over: 14y vs max 9y | Strong trajectory"
CAND_0064125,1700,0.6604,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0064125,1701,0.6604,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0000121,1702,0.6603,"Matches: faiss | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003364,1703,0.6603,"Missing: valuation, rust | Over: 13y vs max 9y | Strong trajectory"
CAND_0001511,1704,0.6603,"Matches: rust, embeddings | Missing: valuation, git | Over: 14y vs max 9y | Strong trajectory"
CAND_0000618,1705,0.6603,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0004579,1706,0.6603,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0070082,1707,0.6603,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0070082,1708,0.6603,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0003291,1709,0.6602,"Matches: go, embeddings | Missing: valuation, rust | Below: 2y vs 5y needed"
CAND_0002530,1710,0.6602,"Missing: valuation, rust | Over: 9y vs max 9y | Strong trajectory"
CAND_0000715,1711,0.6602,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0093900,1712,0.6602,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0093900,1713,0.6602,"Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0016657,1714,0.6601,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0016657,1715,0.6601,"Matches: computer vision | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0019504,1716,0.6601,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0019504,1717,0.6601,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002713,1718,0.66,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003955,1719,0.66,"Matches: rust | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0003698,1720,0.66,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003630,1721,0.66,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0010241,1722,0.66,"Matches: nlp, go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0010241,1723,0.66,"Matches: nlp, go | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0021974,1724,0.66,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0021974,1725,0.66,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0092297,1726,0.66,"Matches: faiss | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0092297,1727,0.66,"Matches: faiss | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
